age,fnlwgt,education,education-num,occupation,relationship,sex,hours-per-week,income
30,130369,2034,11,6110,5022,15684,40,24720
68,336329,15444,9,6058,19396,31937,10,24720
26,337867,7881,13,6110,7228,15684,40,24720
26,104614,7881,13,6110,7228,15684,40,24720
41,223548,239,2,3006,19396,31937,40,24720
43,506329,7881,13,6110,19396,31937,40,7841
48,64479,7881,13,6058,12281,31937,47,24720
55,284095,15444,9,5474,12281,15684,37,24720
50,221336,10512,10,6058,5022,15684,40,24720
41,428499,1746,7,6089,19396,31937,50,7841
52,208302,15444,9,5474,19396,31937,36,24720
24,412156,15444,9,1843,2253,15684,40,24720
31,182177,15444,9,6089,19396,31937,40,7841
54,129972,2034,11,981,19396,31937,38,7841
31,186420,2610,14,1436,12281,15684,25,24720
31,203488,7881,13,6058,19396,31937,50,7841
47,128796,15444,9,6089,19396,31937,40,7841
40,55395,2034,11,6110,19396,31937,40,7841
46,314770,10512,10,5589,5022,15684,48,24720
45,135044,15444,9,3006,12281,15684,40,24720
39,319248,1336,6,4891,5022,15684,25,24720
34,236415,10512,10,5589,5022,15684,18,24720
48,151584,10512,10,1843,12281,31937,60,7841
19,133983,10512,10,1843,7228,15684,20,24720
56,81220,10512,10,5589,12281,15684,40,24720
47,151087,15444,9,6110,1441,15684,40,24720
35,322171,10512,10,4891,2253,15684,40,7841
25,190628,10512,10,6089,19396,31937,40,24720
43,106982,7881,13,6110,5022,15684,40,24720
59,227856,7881,13,5474,19396,31937,37,7841
66,213477,912,4,1843,12281,31937,10,24720
63,266083,912,4,2341,19396,31937,60,7841
32,257068,10512,10,2341,12281,15684,37,24720
58,37591,7881,13,1843,12281,15684,40,24720
43,150533,2034,11,6058,1441,31937,50,7841
27,211184,15444,9,5589,12281,15684,52,24720
21,136610,633,8,2066,7228,31937,32,24720
44,244054,10512,10,6058,5022,31937,60,7841
40,240698,15444,9,6089,19396,31937,60,24720
65,172906,15444,9,5589,5022,15684,40,24720
50,238959,10512,10,5589,19396,31937,45,7841
18,163085,15444,9,1843,7228,31937,20,24720
51,172022,2610,14,6110,12281,31937,40,7841
44,218062,10512,10,5589,5022,15684,40,24720
20,201799,10512,10,5474,7228,15684,13,24720
29,150717,2034,11,6058,12281,31937,40,24720
50,94391,2034,11,6089,19396,31937,50,7841
50,153064,15444,9,6058,19396,31937,40,7841
43,156771,1336,6,5589,19396,31937,40,24720
23,216639,7881,13,1436,12281,15684,40,24720
41,82161,15444,9,2341,19396,31937,40,24720
30,159159,10512,10,1843,2253,15684,30,24720
58,310014,7881,13,1485,19396,31937,25,24720
50,133014,2034,11,6110,19396,31937,40,24720
37,36214,7881,13,6089,19396,31937,65,7841
21,399022,15444,9,1485,7228,31937,24,24720
33,179758,15444,9,5474,2253,15684,20,24720
52,48947,10512,10,5589,5022,15684,45,24720
47,201865,15444,9,2341,19396,31937,40,24720
45,319122,7881,13,5474,12281,31937,45,7841
34,155151,10512,10,6089,19396,31937,40,7841
39,24106,10512,10,5474,19396,31937,40,7841
31,257863,10512,10,4891,12281,15684,15,24720
19,28967,10512,10,1843,12281,31937,40,24720
45,379393,10512,10,1436,12281,15684,45,24720
45,152752,2034,11,981,19396,31937,3,24720
34,154874,15444,9,3006,12281,31937,30,24720
27,154210,1746,7,5474,7228,31937,35,24720
37,335716,15444,9,5474,5022,15684,40,24720
20,94744,15444,9,5589,7228,15684,20,24720
32,133861,7881,13,6058,12281,31937,48,7841
24,240137,239,2,2066,12281,31937,55,24720
39,80004,15444,9,2066,19396,31937,40,24720
18,109702,10512,10,5474,7228,15684,30,24720
62,39610,10512,10,1485,19396,31937,80,24720
24,90046,7881,13,6058,12281,15684,40,24720
37,193855,15444,9,2341,19396,31937,45,24720
46,206889,7881,13,5589,12281,15684,25,24720
44,86298,15444,9,6089,12281,31937,40,24720
53,149650,15444,9,5474,12281,31937,48,7841
25,323139,7881,13,2066,7228,31937,35,24720
44,237993,819,15,3006,19396,31937,45,24720
24,36058,7881,13,5474,12281,31937,50,24720
61,163393,15444,9,2341,19396,31937,20,24720
45,93535,2610,14,6110,5022,15684,40,24720
33,112952,10512,10,6089,7228,31937,48,24720
48,182541,7881,13,6110,19396,31937,45,7841
26,73392,15444,9,2066,7228,31937,30,24720
40,507086,15444,9,1843,12281,15684,32,24720
68,195868,7881,13,5474,19396,31937,40,7841
24,276851,15444,9,981,7228,15684,40,24720
25,39901,7881,13,1843,19396,31937,60,24720
31,33124,7881,13,6110,12281,15684,50,24720
55,419732,10512,10,4891,5022,15684,38,24720
46,171095,1566,12,5474,5022,15684,38,24720
58,199278,7881,13,6058,12281,31937,38,24720
56,235205,15444,9,4891,5022,15684,40,24720
45,168232,7881,13,5589,12281,31937,55,7841
24,145964,7881,13,6058,5022,31937,40,7841
35,72338,15444,9,1485,7228,31937,56,24720
51,153870,15444,9,1436,19396,31937,40,7841
47,323798,819,15,6110,19396,31937,55,7841
17,198830,1746,7,5589,1441,15684,10,24720
21,267040,1336,6,6110,5022,15684,40,24720
45,167187,7881,13,6110,12281,15684,40,7841
42,230684,15444,9,5474,19396,31937,50,7841
56,659558,633,8,4891,5022,15684,40,24720
39,181661,15444,9,2066,19396,31937,40,24720
31,186144,912,4,3006,12281,15684,40,24720
20,178517,10512,10,1436,12281,31937,40,24720
65,131417,494,3,1485,19396,31937,21,24720
44,57233,10512,10,6110,19396,31937,45,24720
33,379798,15444,9,6089,19396,31937,40,24720
25,122175,7881,13,6110,19396,31937,45,7841
38,107302,15444,9,6058,19396,31937,50,24720
31,127651,1336,6,2341,1441,31937,40,24720
33,102884,7881,13,5474,7228,31937,20,24720
49,241753,15444,9,4891,5022,15684,40,24720
28,173611,15444,9,6058,7228,15684,40,24720
29,232666,15444,9,6089,19396,31937,40,24720
23,352207,2034,11,4891,7228,31937,20,24720
37,241998,7881,13,6110,19396,31937,5,7841
52,279129,10512,10,6110,12281,31937,37,7841
27,177057,15444,9,3006,12281,31937,40,24720
47,155659,10512,10,6089,19396,31937,55,7841
21,251603,15444,9,5589,12281,15684,40,24720
41,19914,7881,13,5589,2253,15684,40,7841
61,115023,10512,10,5589,19396,31937,40,7841
32,101709,7881,13,6110,19396,31937,40,7841
21,313702,10512,10,5474,12281,31937,40,24720
63,250068,633,8,5474,19396,31937,40,7841
34,227359,10512,10,4891,19396,31937,42,24720
21,196827,1566,12,1436,7228,31937,10,24720
44,118550,15444,9,4891,5022,15684,33,24720
26,285004,7881,13,6058,12281,31937,35,24720
36,280169,2610,14,6058,19396,31937,50,7841
39,144608,7881,13,6110,12281,31937,40,7841
52,76860,15444,9,2066,19396,31937,8,24720
44,167280,7881,13,5474,19396,31937,40,24720
42,334783,15444,9,6110,2253,15684,40,24720
60,141580,15444,9,1843,19396,31937,50,7841
31,226443,7881,13,6110,12281,31937,40,24720
30,366065,10512,10,6089,5022,31937,40,24720
23,225724,10512,10,6110,7228,15684,25,24720
81,132204,239,2,4891,12281,15684,20,24720
39,258276,7881,13,1436,19396,31937,40,24720
38,197711,1336,6,3006,12281,15684,40,24720
21,30619,10512,10,6058,12281,15684,38,24720
28,335015,15444,9,6089,19396,31937,40,24720
34,61272,7881,13,6058,12281,15684,40,24720
47,106544,15444,9,4891,12281,15684,40,24720
36,144169,15444,9,6089,19396,31937,50,24720
27,40295,15444,9,2341,12281,31937,99,24720
56,266091,7881,13,6110,12281,15684,52,24720
57,143030,15444,9,4891,5022,15684,30,24720
42,192397,10512,10,5589,7228,15684,38,24720
43,114351,15444,9,6089,12281,31937,35,24720
48,63466,15444,9,1843,5022,15684,32,24720
53,132304,15444,9,3006,12281,15684,40,24720
58,128162,15444,9,5474,12281,15684,24,24720
19,125938,633,8,4891,7228,31937,40,24720
37,170174,15444,9,6058,19396,31937,46,7841
41,203451,10512,10,6110,12281,15684,15,24720
31,109917,912,4,6089,12281,15684,40,24720
31,114937,7881,13,6110,19396,31937,35,24720
53,231196,15444,9,5589,19396,31937,40,24720
19,238474,10512,10,5474,7228,31937,25,24720
56,314149,582,16,6110,19396,31937,50,7841
55,31728,10512,10,5589,2253,15684,40,7841
51,360131,494,3,6089,1441,15684,40,24720
62,141308,10512,10,5589,12281,15684,40,24720
43,83411,10512,10,5474,19396,31937,50,7841
45,119835,912,4,1843,12281,31937,48,24720
28,296537,15444,9,6089,19396,31937,45,24720
46,193047,15444,9,6058,19396,31937,40,7841
62,39630,7881,13,6110,19396,31937,40,24720
57,213975,15444,9,4891,5022,15684,30,24720
60,259803,7881,13,6110,2253,15684,45,7841
23,55465,10512,10,2066,12281,31937,40,24720
47,181307,10512,10,5474,19396,31937,60,7841
21,211301,10512,10,5589,7228,15684,8,24720
51,200450,15444,9,2066,19396,31937,48,24720
61,176731,15444,9,2066,19396,31937,40,24720
52,140985,7881,13,5589,2253,15684,30,7841
76,125784,7881,13,6058,19396,31937,40,24720
24,152176,10512,10,2066,12281,31937,39,24720
31,111423,7881,13,6089,12281,31937,55,24720
43,130126,7881,13,6058,19396,31937,50,7841
58,30111,10512,10,6110,5022,15684,40,24720
18,214989,10512,10,1843,7228,15684,24,24720
19,272800,633,8,5589,7228,15684,25,24720
44,195881,10512,10,6058,1441,15684,45,24720
41,170924,10512,10,6110,1441,31937,7,24720
21,131473,10512,10,5474,7228,31937,20,24720
40,149466,15444,9,2066,12281,31937,35,24720
25,190418,10512,10,4891,7228,31937,30,24720
62,167889,582,16,6110,5022,15684,40,24720
42,177989,15444,9,6089,19396,31937,40,24720
35,186035,2034,11,1436,12281,31937,40,24720
19,195805,15444,9,5474,7228,15684,12,24720
60,54800,15444,9,4891,2253,15684,40,24720
20,100605,15444,9,5474,7228,31937,40,24720
23,253190,1566,12,2066,19396,31937,25,24720
18,203301,15444,9,5589,7228,15684,40,24720
40,175696,10512,10,6058,19396,31937,45,7841
19,278304,10512,10,4891,7228,15684,15,24720
51,93193,15444,9,6110,12281,15684,40,24720
41,158688,7881,13,981,19396,31937,50,24720
18,327612,1336,6,4891,7228,15684,20,24720
41,210844,10512,10,5474,5022,15684,40,24720
27,147340,10512,10,6058,7228,15684,40,24720
71,130436,239,2,6089,12281,15684,28,24720
25,206600,633,8,3006,19396,31937,40,24720
73,284680,15444,9,4891,12281,15684,20,24720
45,127738,10512,10,4891,19396,31937,40,24720
25,213412,10512,10,5474,19396,31937,40,7841
50,287927,15444,9,6110,2253,15684,16,24720
44,249332,15444,9,2341,19396,31937,40,24720
44,290403,2034,11,981,7228,15684,40,24720
49,54772,15444,9,6089,19396,31937,45,7841
44,56651,10512,10,6058,19396,31937,45,7841
42,178470,15444,9,5589,12281,15684,40,24720
20,62865,15444,9,238,12281,15684,45,24720
66,107196,15444,9,1436,12281,15684,18,24720
19,86860,10512,10,6058,7228,31937,15,24720
60,130684,10512,10,6089,19396,31937,55,24720
46,164682,2034,11,6110,12281,31937,40,24720
42,198316,2034,11,6089,12281,31937,35,24720
59,261816,10512,10,6058,12281,15684,52,24720
58,280309,1566,12,6058,19396,31937,60,7841
47,97176,15444,9,5589,5022,15684,40,24720
58,95835,10512,10,1436,19396,31937,36,24720
69,323016,7881,13,1843,19396,31937,40,7841
17,280670,1336,6,1843,7228,15684,40,24720
19,136306,1746,7,1485,7228,31937,24,24720
28,65171,10512,10,1436,19396,31937,70,24720
37,25864,15444,9,6110,5022,15684,40,24720
30,149531,15444,9,6089,19396,31937,50,24720
36,33887,10512,10,6110,12281,31937,40,24720
45,172822,1746,7,2341,12281,31937,76,7841
59,106748,912,4,4891,2253,15684,99,24720
45,131826,10512,10,2066,19396,31937,40,24720
53,216691,582,16,6110,12281,15684,40,7841
37,133328,15444,9,5474,5022,15684,40,24720
26,164737,10512,10,5474,12281,15684,40,24720
53,99064,735,5,6089,19396,31937,40,24720
44,59460,15444,9,4891,2253,15684,15,24720
27,208725,7881,13,6089,7228,31937,40,24720
22,138513,10512,10,6089,7228,31937,40,24720
41,121055,15444,9,2341,12281,31937,40,24720
53,149784,15444,9,3006,19396,31937,40,24720
58,114495,15444,9,6058,19396,31937,40,24720
34,133278,633,8,1843,5022,15684,53,24720
32,212276,7881,13,6110,19396,31937,60,7841
32,440129,10512,10,2066,19396,31937,38,24720
47,98012,2610,14,6110,2253,15684,40,7841
27,145284,15444,9,1485,19396,31937,40,24720
25,177147,10512,10,2066,12281,31937,40,24720
40,141537,1336,6,3006,12281,15684,40,24720
36,48093,10512,10,5474,19396,31937,92,24720
23,314819,15444,9,2341,7228,31937,40,24720
44,123572,735,5,3006,19396,31937,40,24720
19,170800,15444,9,6089,7228,31937,60,24720
42,332401,7881,13,5474,12281,31937,40,24720
60,193038,10512,10,1485,19396,31937,15,24720
41,351161,15444,9,5474,19396,31937,45,7841
45,106910,15444,9,2341,5022,15684,40,24720
67,163726,494,3,1843,19396,31937,49,24720
36,609935,7881,13,2341,19396,31937,48,24720
52,314627,2610,14,6110,12281,15684,40,24720
28,115945,582,16,5589,7228,31937,18,24720
83,272248,15444,9,5474,12281,31937,20,24720
17,167878,1746,7,4891,7228,31937,20,24720
27,176972,2034,11,6089,12281,31937,40,24720
35,31095,2034,11,1485,12281,31937,60,24720
40,130834,10512,10,5589,12281,15684,40,24720
23,207415,1566,12,5474,2253,15684,25,24720
51,264457,1746,7,2066,19396,31937,40,24720
51,340588,239,2,4891,19396,31937,54,24720
82,42435,1336,6,1843,12281,31937,20,24720
28,107411,15444,9,6058,12281,15684,45,24720
53,290640,15444,9,4891,19396,31937,50,7841
29,106179,7881,13,5589,12281,15684,35,24720
19,247679,15444,9,6089,12281,31937,45,24720
30,171598,7881,13,5474,12281,15684,50,24720
23,234460,912,4,3006,7228,15684,40,24720
66,196674,7881,13,5474,19396,31937,15,7841
27,182540,1746,7,6089,12281,31937,40,24720
35,172694,15444,9,3006,19396,31937,40,24720
17,29571,633,8,2066,7228,31937,15,24720
27,130438,15444,9,3006,12281,31937,40,24720
27,213421,819,15,6110,12281,31937,50,24720
44,189956,7881,13,981,2253,15684,40,7841
64,133144,15444,9,2341,19396,31937,16,24720
62,24050,15444,9,5474,12281,15684,15,24720
26,276967,10512,10,5474,19396,31937,40,24720
40,184857,15444,9,3006,5022,31937,40,24720
40,145160,582,16,6110,19396,31937,40,7841
35,192251,15444,9,5589,7228,15684,40,24720
25,190650,7881,13,6110,7228,31937,40,24720
52,255927,10512,10,5589,12281,15684,24,24720
46,99086,10512,10,5589,2253,15684,40,7841
30,216811,15444,9,6089,19396,31937,40,24720
52,110563,10512,10,6058,19396,31937,40,7841
28,120471,15444,9,2341,12281,31937,40,24720
17,183066,1336,6,4891,7228,15684,25,24720
46,298786,10512,10,4891,7228,15684,40,24720
45,297884,7881,13,6058,12281,31937,40,7841
21,253612,10512,10,6110,7228,15684,32,24720
18,207438,15444,9,4891,2253,15684,40,24720
17,148522,1746,7,4891,7228,31937,15,24720
90,139660,10512,10,5474,5022,15684,37,24720
23,165474,10512,10,6089,12281,31937,40,24720
41,120277,7881,13,6110,19396,31937,40,7841
19,67929,10512,10,1485,7228,31937,50,24720
69,229418,15444,9,2341,19396,31937,40,24720
23,41356,1566,12,6058,5022,15684,32,24720
28,185127,10512,10,1436,12281,31937,54,24720
37,109133,1566,12,5474,19396,31937,45,7841
57,148315,15444,9,5474,19396,31937,30,24720
30,145692,10512,10,981,12281,31937,40,24720
48,210424,15444,9,5589,5022,15684,40,24720
73,198526,15444,9,4891,1441,15684,32,24720
25,521400,494,3,3006,1441,31937,40,24720
33,100882,2610,14,6058,12281,31937,40,7841
36,124818,15444,9,3006,19396,31937,40,24720
28,190836,15444,9,6089,19396,31937,40,24720
57,71367,15444,9,4891,5022,15684,40,24720
31,303032,10512,10,4891,5022,15684,40,24720
35,98989,735,5,1843,7228,31937,38,24720
40,390781,15444,9,4891,12281,15684,48,24720
32,54782,10512,10,6110,7228,15684,40,24720
35,202683,7881,13,1843,12281,31937,40,24720
26,213081,15444,9,5589,5022,15684,40,24720
27,89718,10512,10,5474,7228,15684,40,24720
17,225106,1336,6,4891,7228,15684,18,24720
29,253262,10512,10,6089,12281,15684,40,24720
18,78181,1746,7,4891,7228,15684,30,24720
20,158206,10512,10,5474,12281,31937,30,24720
69,337720,15444,9,1843,19396,31937,24,24720
18,391257,10512,10,4891,12281,15684,40,24720
56,134756,15444,9,4891,12281,15684,40,24720
40,183404,10512,10,4891,5022,15684,8,24720
46,192793,10512,10,6058,12281,31937,40,24720
41,203943,633,8,981,19396,31937,40,24720
53,89400,10512,10,6058,5022,15684,40,24720
50,237868,2610,14,6058,19396,31937,50,7841
23,139187,1746,7,2066,7228,31937,50,24720
40,126701,7881,13,6058,12281,31937,40,7841
54,172175,10512,10,2341,19396,31937,40,7841
45,164210,10512,10,6058,12281,15684,40,24720
53,608184,15444,9,2341,19396,31937,40,7841
17,198797,1746,7,1843,7228,31937,20,24720
50,425804,7881,13,6058,12281,15684,40,7841
22,117618,7881,13,1843,12281,31937,25,24720
30,119164,7881,13,4891,5022,31937,40,24720
40,92036,7881,13,6089,19396,31937,40,24720
36,77146,2610,14,6110,12281,31937,40,24720
25,191803,1566,12,5474,12281,31937,50,24720
29,54932,15444,9,3006,19396,31937,40,24720
29,251694,7881,13,1485,7228,31937,50,24720
22,268145,7881,13,5474,12281,15684,40,24720
56,104842,7881,13,6110,5022,15684,50,24720
60,227332,2610,14,6058,19396,31937,40,7841
37,212512,15444,9,3006,19396,31937,50,24720
53,133436,912,4,3006,12281,15684,40,24720
23,309055,10512,10,5589,7228,15684,20,24720
18,59202,15444,9,238,1441,15684,10,24720
36,32709,10512,10,5474,12281,15684,45,24720
67,73559,15444,9,6058,19396,31937,50,7841
31,117963,15444,9,2066,12281,31937,60,24720
26,169121,7881,13,5474,19396,31937,48,7841
18,308889,1746,7,5589,1441,15684,20,24720
45,144940,2610,14,6110,5022,15684,40,24720
64,102041,1746,7,5474,19396,31937,40,24720
26,335998,15444,9,5474,12281,15684,38,24720
53,29557,10512,10,6110,12281,15684,40,24720
27,210313,15444,9,2066,1441,31937,28,24720
32,190784,10512,10,3006,5022,31937,40,24720
49,107597,15444,9,6058,5022,15684,30,7841
59,97168,1336,6,6089,19396,31937,40,7841
44,155930,2610,14,6110,19396,31937,55,7841
61,181033,15444,9,1485,19396,31937,60,24720
41,344572,15444,9,1843,5022,15684,40,24720
46,170165,15444,9,5589,5022,15684,37,24720
32,178835,15444,9,5589,12281,31937,40,24720
29,118230,15444,9,5474,12281,15684,35,24720
48,149640,2610,14,6058,12281,31937,40,24720
32,30271,10512,10,6058,5022,15684,30,24720
21,154165,15444,9,2066,7228,15684,35,24720
50,341797,819,15,6110,19396,31937,50,7841
44,145246,2610,14,6110,19396,31937,44,7841
51,280093,15444,9,5589,1441,15684,40,24720
42,373469,15444,9,6089,19396,31937,40,7841
27,199172,7881,13,981,7228,15684,40,24720
70,177199,15444,9,6058,19396,31937,3,24720
33,258932,15444,9,6058,12281,15684,40,24720
65,139960,15444,9,1485,19396,31937,60,7841
39,258037,2610,14,5589,12281,31937,40,24720
32,116677,15444,9,6089,19396,31937,40,24720
30,59496,10512,10,6110,5022,15684,40,24720
43,34218,10512,10,6058,19396,31937,40,24720
31,200246,735,5,4891,7228,31937,40,24720
64,316246,7881,13,5589,12281,15684,40,24720
37,239161,10512,10,981,7228,31937,52,24720
49,173411,15444,9,5474,12281,31937,40,24720
29,259226,1746,7,3006,7228,31937,48,24720
35,195516,15444,9,6058,12281,31937,40,24720
37,200598,1566,12,6110,19396,31937,45,24720
42,160369,2610,14,6110,19396,31937,50,7841
21,415913,10512,10,1843,7228,31937,40,24720
23,147253,1566,12,5474,12281,31937,40,24720
35,199674,15444,9,4891,5022,15684,40,24720
29,198493,2034,11,981,19396,31937,40,7841
23,377121,10512,10,4891,5022,15684,25,24720
21,400635,10512,10,4891,12281,15684,20,24720
45,513660,7881,13,6110,12281,31937,40,24720
24,175069,7881,13,1843,12281,31937,50,24720
38,82552,15444,9,2066,12281,31937,50,24720
28,78388,1336,6,1843,7228,15684,38,24720
23,171705,15444,9,5474,5022,15684,48,24720
39,315640,7881,13,5474,7228,31937,60,24720
45,266860,2610,14,6058,19396,31937,50,7841
68,192829,1566,12,6058,12281,15684,43,24720
60,237317,2034,11,6110,5022,31937,40,7841
38,110426,582,16,6110,2253,15684,40,7841
41,327606,633,8,6089,12281,31937,40,24720
48,34845,15444,9,6089,1441,31937,40,24720
33,58582,15444,9,3006,19396,31937,40,24720
48,155659,2034,11,6089,19396,31937,40,24720
23,210029,10512,10,5589,7228,15684,20,24720
26,381618,735,5,6089,19396,31937,45,24720
55,298449,7881,13,6058,19396,31937,50,7841
35,226789,2610,14,6110,19396,31937,75,24720
52,210736,10512,10,6058,19396,31937,55,7841
46,111163,15444,9,5589,5022,15684,38,24720
72,76860,15444,9,1843,19396,31937,1,24720
18,92112,15444,9,4891,7228,15684,30,24720
62,136787,15444,9,2341,1441,31937,40,24720
22,29810,10512,10,2341,7228,15684,30,24720
40,360884,10512,10,5589,2253,15684,40,7841
26,266022,10512,10,5474,19396,31937,50,24720
35,142874,1566,12,5474,7228,15684,36,24720
25,72338,15444,9,5474,5022,15684,40,24720
46,177305,2034,11,1843,2253,15684,35,7841
39,165106,7881,13,6089,12281,31937,50,7841
41,424478,10512,10,6089,19396,31937,45,7841
59,189721,7881,13,2066,19396,31937,40,7841
37,34180,15444,9,6089,19396,31937,40,24720
38,183279,10512,10,6089,19396,31937,43,24720
33,35309,7881,13,6058,12281,31937,40,24720
23,259109,1566,12,4891,2253,15684,40,24720
67,148690,2610,14,6110,12281,31937,2,7841
60,125019,7881,13,6110,12281,15684,48,7841
39,172538,7881,13,6110,19396,31937,50,7841
32,410615,15444,9,2341,19396,31937,60,7841
26,322547,7881,13,6110,12281,15684,45,24720
